post_id,text,label
811239511149551616,මේ යකෝ රිසල්ට් එන එක පහුකරලා මුන් මේ කරන්නේ....වැඩක් කරන්න පුලුවන් තරුණ ළමයිගේ ජීවිතේ විනාශ කරන එක නේද???,NOT
935941667579932673,@USER සීරාවටම මුන් ඔක්කොම ගෙනල්ලා පෙන්නන්න ඔනේ කාලකණ්ණි හැත්තට,HOF
1452149276268589058,@USER හොදම කාලකණ්ණි සම්මානය Goes to  සසී හන්සමාලී,HOF
682764033573916673,@USER adeh හැපි නිව් අවුරුද්දක් වේවා ඩාලින්  @USER  ආදරෙයි,NOT
1140479165352820736,මූ දන්නෙ පඩිපෙලේ උඩට නගින්න විතරයි. පල්ලෙහාට බහින්න පට්ට බයයි. හෙන ගොනා.,HOF
1064029147897442304,@USER ඔව් කාලකණ්ණි ඕකට ගහ්නන ඕන ගූ දියකරල,HOF
1338725160258396160,@USER  @USER පව් ඒ තරුනයා  පොකුණු කුට්ටමක් ඇති - කුට්ටම් පොකුණ  (Kuttam Pokuna) yourchoiceway.com පොකුණු කුට්ටමක් ඇති - කුට්ටම් පොකුණ (Kuttam Pokuna) අද අපේ කතාව අතීත මුතුන් මිත්තන්ගෙන් අපට දායාද කළ අපූරු සුන්දර නිර්මාණයන් ගෙන් එකක් ලෙස හඳුන්වන්න කුට්ටම් පොකුණ ගැනයී අනුරාධපුරයේ අභයගිරි විහාරය වැදපු,NOT
1054321663456743424,@USER සුජීව සේනසිංහගේ බෑග් විකුණපුවාම ඩෙරල් එනවා එතකොට රැපියල අවපාතය හරි යයි,NOT
1187398941215580160,සෑහෙන හැදිලා ඉන්නේ ගෙදරින් ආවට පස්සේ. ඒත් මේ සමහර ගොන් පක්කු ආයේ මාව සතා කරගන්න දඟලනවා. හුත්ත පාඩුවේ ඉන්න දෙන්නෙ නෑනේ,HOF
1377650093214470152,"@USER  @USER කැත කතා කියන්න,එපා",NOT
1360056585024729089,@USER චනලය යන වැරදි එම වචනය චලනය ලෙස වෙනස් කරන්න,NOT
1110762284446441472,කරන්ට් කපන්නේ නැතුව තියන්නත් පින තියෙන්න ඕන බොල... තාම එක දවසක් කැපුවේ නැහැ...,NOT
1156780380139282434,"අම්මට දුක හිතිලා ඊට පස්සේ private කැම්පස් එහෙකෙට යැව්වා. සල්ලි තිබිල නෙමෙය් ඒත් ඉගෙනගන්නත් එපැයි. ඊට පස්සේ ගියා leadership camp එහෙකට. එතන හොඳටම rag වුනා. මොකෝ කොළඹ එවුන් පෙන්නන්න බැහැනේ. ඊට පස්සේ කැම්පස් ආවා. අවුරුදු 4ම rag වුනා. 'වේසි' ලු, 'බැල්ලි' ලු. ඔවා අහගෙන ඉතින් හිටියා.",HOF
1270060288360972298,@USER  @USER    ඒකි ගෑණියෙක් හින්ද ඒක අවුලක් නෑ කියමු. ඒත් ඕයි උබ එහෙම කරන එක විලි ලැජ්ජයි නේහ්.,HOF
1248991927006978049,"අහිංසක මිනිස්සු කන්න නැතුව දුක් විදිනවා...  මේ වගේ හිවල් සුනඛයෝ අවජාතක වැඩ කරනවා....  මුන් මේ තැනට ආවේ කොහොමද කියලා දැන් කතා කරලා වැඩක් නෑ...  කොරෝනා නිසා වත් අපේ මිනිස්සු ඉගෙන ගත්තොත් මේ වගේ වල් බල්ලෝ හරියන්නේ රට පාලනයට නෙවෙයි..වැසිකිළි වළවල් පිරිසිදු කරන්න කියලා, ලොකු දෙයක් Azzam Ameen @USER  · 11 Apr 2020 Balangoda Mayor (UNP) under fire for destroying a stock of vegetables by adding Kerosene URL",HOF
1384858626163105792,@USER එතකොට පස්ස ලොකු එකක් තෝරා ගත්තාම හරිද? නොදන්නා කමට ඇහැව්වේ,NOT
689343840122175488,@USER @USER  ඒකනේ කටට එන එක ඔහේ කියවනවා බයිලා කියනවා වගේ. මේවා කියලා දෙන්න අර President Media එකේ අයවත් නැද්ද මන්දා,NOT
1383705775126634496,පතිකුලයට ලොල් වූ තොපි සක්කිලි....,HOF
1352093311910113280,@USER අර ඩොකා ගෑණි FB ඩිඇක්ටිවේට් කරලා,NOT
677369179096424448,"ගොවි පුතා කියා පච මල්ලක් අතහැර බලයට පැමිනි සිරාගේ කටේ , මේ ගොවීන්ගේ පස්ස ඇතිල්ලීමට නියමිතයි.  ඇමෙරිකාවයි ගොවීනුයි... URL",HOF
1239122747583840256,@USER වහලම දැම්මනම් නරකද?? රටේ ඇති වෙලා තියෙන අවදානම් තත්වය නැති වෙනකන්..,NOT
1481575987586662403,"@USER  @USER ඒ කියන්නේ oic එක්ක බිවුවොත් අල්ලන්නෑ,වෙන අය එක්ක බිවුවොත් අල්ලනවා ...",NOT
1346084559687831553,"මහියංගනයේ මිනිස්සු වල් අලි ගැටළුවට විසඳුමක් ගන්න අද මහියංගනය AG office එකට ගිහින් උද්ඝෝෂණය කරල තිබ්බා.  යසයි මහියංගනයේ උන්ට. උන් වෙනුවෙන් කෑ ගහපු සමන්ත විද්‍යාරත්නව ගෙදර තියලා, අද හෙට මැරෙන්න ඉන්න නිමල් සිරිපාලව පාර්ලිමේන්තුවට පත් කරල යැව්වට.",NOT
671064086873001985,"@USER @USER අපේ බල්ලා දවසක් කීර කාරයෙක්ගේ කකුලත් කාලා සරමත් ගලවල ගත්තා ගේට්ටුව අස්සෙන්, වෙලාවට ඌ ෂෝර්ටක් ඇඳලා හිටියේ  @USER",NOT
691372755002851328,@USER  @USER  @USER  @USER  @USER  @USER  තූ නොදකින් කාලකණ්නියා,HOF
1478687770402955265,@USER ඔයාල ලෑස්ති නං අපිත් ලෑස්ති පාර අතුගාන්න GIF,NOT
823124856896000001,@USER ඒක තමයි කියන්නෙ. ලබ්බ මොකද්ද කියල දන්නැත් නම් දන්නෑ කියල අහන්න ඕනෙ. තප්පුලන්න එපා.. වැඩක් කරන්න බැරිනම් වහගෙන කරන උන්ට කරන්න දීපන්,HOF
1310509702594220032,@USER  @USER කියන්නෙ නං අඩෝ අපිට ගෑනු කරදර නෑනේ..කොල්ලො තමා ජීවිතේ කියල ..සක්කිලි වැඩ කරන්න එපා බන් කොල්ලන්ට  @USER,HOF
677331512635883520,වල් නාශක වර්ගයක්‌ යෙදීමෙන් අනතුරුව මින්නේරියේ කුඹුරු රැසක වී වගාව විනාශ වෙයි රටේ නායකයා පොළොන්නරුවේ නේද ? ඔහු දැනුවත් කලේ නැතිද ?,NOT
937489879276986368,මම සමන්.. ඊයෙ ඉඳන් මං කොළඹ .. සිරිපා යන අය පාර දෙපැත්තෙ රෙනවා  හුජ්ජ කරනවා ඒ මදිවට පොලිතීන්  ප්ලාස්ටික් බෝතල් හලනවා දෙයියෝ උනත් මටත් නාහයක් තියෙනවා.පිරිසිදුව ඉන්න මාත් ආසෛ,HOF
1305103822923214848,@USER තමුසෙ මහ තිරිසනෙක් ඕයි. මම පාර කපාගෙනම ආවෙ මූට මුගෙ මේ ට්ටිට් එකෙම්ම දමල අරින්න. තමුසෙ මට චාන්ස් නැති කලා,HOF
1407019654468587530,@USER තෝ තමා මේකේ නාකිම,HOF
1187183879289016320,@USER  @USER පලයන් බන් බොරු නොකියා. උබ නිදා ගනි කොට්ට නැතිව. මන් උබේ රූම් මේට්. මන් දැකලා තියෙනවා උබ රුවිතෙට නිදන් ඉන්න හැටි.,NOT
